household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
nonelderly_childless_hh,percentiles_81_90,2010,27800.0,11200.0,14600.0,1400.0,700.0
nonelderly_childless_hh,percentiles_81_90,2011,27200.0,12300.0,12800.0,1400.0,700.0
nonelderly_childless_hh,percentiles_81_90,2012,28100.0,12800.0,13000.0,1600.0,800.0
nonelderly_childless_hh,percentiles_81_90,2013,31600.0,13400.0,15500.0,1800.0,800.0
nonelderly_childless_hh,percentiles_81_90,2014,32500.0,13800.0,15700.0,2100.0,1000.0
nonelderly_childless_hh,percentiles_81_90,2015,34300.0,14800.0,16500.0,1900.0,1000.0
nonelderly_childless_hh,percentiles_81_90,2016,34500.0,15000.0,16600.0,2000.0,900.0
nonelderly_childless_hh,percentiles_91_95,1979,30300.0,17200.0,9300.0,2900.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1980,30600.0,18100.0,9100.0,2500.0,800.0
nonelderly_childless_hh,percentiles_91_95,1981,31800.0,19000.0,10000.0,2000.0,700.0
nonelderly_childless_hh,percentiles_91_95,1982,29000.0,16600.0,10400.0,1100.0,800.0
nonelderly_childless_hh,percentiles_91_95,1983,29200.0,15800.0,10900.0,1500.0,900.0
nonelderly_childless_hh,percentiles_91_95,1984,30700.0,16100.0,11700.0,1900.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1985,31000.0,16200.0,12200.0,1700.0,900.0
nonelderly_childless_hh,percentiles_91_95,1986,32800.0,17100.0,13000.0,1800.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1987,34200.0,17600.0,13200.0,2400.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1988,35000.0,17600.0,13900.0,2400.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1989,35000.0,17800.0,13800.0,2400.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1990,34700.0,17400.0,14200.0,2200.0,900.0
nonelderly_childless_hh,percentiles_91_95,1991,33900.0,16700.0,14200.0,2000.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1992,34300.0,16900.0,14200.0,2200.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1993,35000.0,16900.0,14500.0,2400.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1994,35900.0,17300.0,14900.0,2500.0,1200.0
nonelderly_childless_hh,percentiles_91_95,1995,37300.0,17900.0,15300.0,2900.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1996,38700.0,18900.0,15600.0,3100.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1997,40700.0,20400.0,16000.0,3200.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1998,42100.0,21400.0,16600.0,3000.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1999,44000.0,22600.0,17100.0,3100.0,1200.0
nonelderly_childless_hh,percentiles_91_95,2000,44700.0,23300.0,17400.0,2900.0,1200.0
nonelderly_childless_hh,percentiles_91_95,2001,42000.0,21200.0,17900.0,1800.0,1100.0
nonelderly_childless_hh,percentiles_91_95,2002,40000.0,19800.0,17600.0,1600.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2003,39000.0,18000.0,17800.0,2100.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2004,40200.0,18600.0,17800.0,2800.0,1100.0
nonelderly_childless_hh,percentiles_91_95,2005,42600.0,19500.0,18300.0,3800.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2006,43700.0,20100.0,18400.0,4200.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2007,45100.0,21100.0,19400.0,3700.0,900.0
nonelderly_childless_hh,percentiles_91_95,2008,41100.0,19100.0,19000.0,2100.0,900.0
nonelderly_childless_hh,percentiles_91_95,2009,39300.0,18100.0,18800.0,1600.0,800.0
nonelderly_childless_hh,percentiles_91_95,2010,41000.0,19100.0,18900.0,2100.0,800.0
nonelderly_childless_hh,percentiles_91_95,2011,40300.0,20600.0,16700.0,2100.0,900.0
nonelderly_childless_hh,percentiles_91_95,2012,41800.0,21300.0,17100.0,2400.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2013,45800.0,21800.0,20000.0,3000.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2014,48400.0,23500.0,20500.0,3300.0,1200.0
nonelderly_childless_hh,percentiles_91_95,2015,49800.0,24400.0,21100.0,3100.0,1200.0
nonelderly_childless_hh,percentiles_91_95,2016,50200.0,24700.0,21200.0,3200.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1979,46500.0,29400.0,9000.0,6900.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1980,45600.0,30100.0,9100.0,5400.0,1000.0
nonelderly_childless_hh,percentiles_96_99,1981,45900.0,30500.0,10200.0,4300.0,900.0
nonelderly_childless_hh,percentiles_96_99,1982,41800.0,27600.0,10900.0,2400.0,900.0
nonelderly_childless_hh,percentiles_96_99,1983,40500.0,24900.0,11300.0,3200.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1984,42400.0,25400.0,12100.0,3700.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1985,44400.0,26700.0,13000.0,3600.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1986,48000.0,29200.0,13700.0,3800.0,1300.0
nonelderly_childless_hh,percentiles_96_99,1987,51700.0,31000.0,14400.0,5100.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1988,52500.0,31200.0,15000.0,5100.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1989,53600.0,32300.0,15200.0,4900.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1990,51500.0,30300.0,15600.0,4500.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1991,51300.0,29500.0,16500.0,4000.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1992,52900.0,30300.0,16900.0,4400.0,1300.0
nonelderly_childless_hh,percentiles_96_99,1993,53700.0,30100.0,17000.0,5200.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1994,56300.0,31700.0,17800.0,5300.0,1500.0
nonelderly_childless_hh,percentiles_96_99,1995,59500.0,33700.0,18000.0,6400.0,1500.0
nonelderly_childless_hh,percentiles_96_99,1996,62700.0,36400.0,18400.0,6400.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1997,66500.0,39400.0,18700.0,6900.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1998,70000.0,42700.0,19500.0,6300.0,1500.0
nonelderly_childless_hh,percentiles_96_99,1999,74900.0,46200.0,20300.0,6800.0,1600.0
nonelderly_childless_hh,percentiles_96_99,2000,76400.0,47800.0,20800.0,6400.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2001,69200.0,42200.0,21500.0,4100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2002,64400.0,38400.0,21300.0,3400.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2003,63500.0,35400.0,22100.0,4800.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2004,67800.0,38300.0,21700.0,6400.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2005,73400.0,41500.0,21300.0,9100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2006,77500.0,44600.0,21900.0,9800.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2007,79300.0,46900.0,22700.0,8500.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2008,71200.0,42200.0,23100.0,4700.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2009,65500.0,37900.0,23200.0,3400.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2010,69400.0,40600.0,23100.0,4500.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2011,68800.0,42500.0,20600.0,4600.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2012,74000.0,46400.0,20900.0,5400.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2013,79400.0,46900.0,24600.0,6600.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2014,84400.0,50300.0,25000.0,7600.0,1500.0
nonelderly_childless_hh,percentiles_96_99,2015,87100.0,52800.0,25500.0,7100.0,1600.0
nonelderly_childless_hh,percentiles_96_99,2016,86200.0,52200.0,25700.0,6900.0,1500.0
nonelderly_childless_hh,top_1_percent,1979,177200.0,117900.0,6300.0,50700.0,2200.0
nonelderly_childless_hh,top_1_percent,1980,162200.0,114600.0,7000.0,38600.0,2000.0
nonelderly_childless_hh,top_1_percent,1981,144600.0,103700.0,8000.0,31100.0,1800.0
nonelderly_childless_hh,top_1_percent,1982,146100.0,111600.0,10700.0,22100.0,1800.0
nonelderly_childless_hh,top_1_percent,1983,146100.0,106900.0,10900.0,25900.0,2400.0
nonelderly_childless_hh,top_1_percent,1984,157500.0,113500.0,10600.0,31000.0,2400.0
nonelderly_childless_hh,top_1_percent,1985,178600.0,131300.0,11500.0,33100.0,2800.0
nonelderly_childless_hh,top_1_percent,1986,202400.0,152700.0,11900.0,34500.0,3300.0
nonelderly_childless_hh,top_1_percent,1987,210800.0,156000.0,13600.0,38600.0,2500.0
nonelderly_childless_hh,top_1_percent,1988,257000.0,192900.0,14900.0,46300.0,2900.0
nonelderly_childless_hh,top_1_percent,1989,232800.0,172400.0,15400.0,42200.0,2700.0
nonelderly_childless_hh,top_1_percent,1990,238400.0,177400.0,15400.0,43200.0,2400.0
nonelderly_childless_hh,top_1_percent,1991,215400.0,158800.0,19300.0,34900.0,2500.0
nonelderly_childless_hh,top_1_percent,1992,248800.0,186300.0,19400.0,40700.0,2400.0
nonelderly_childless_hh,top_1_percent,1993,257700.0,188600.0,19700.0,46700.0,2800.0
nonelderly_childless_hh,top_1_percent,1994,279800.0,195600.0,25600.0,55700.0,2900.0
nonelderly_childless_hh,top_1_percent,1995,299000.0,212500.0,25200.0,58100.0,3100.0
nonelderly_childless_hh,top_1_percent,1996,334000.0,242800.0,26500.0,62000.0,2800.0
nonelderly_childless_hh,top_1_percent,1997,394200.0,290000.0,28700.0,72500.0,3100.0
nonelderly_childless_hh,top_1_percent,1998,431700.0,322400.0,29800.0,76200.0,3300.0
nonelderly_childless_hh,top_1_percent,1999,433900.0,328000.0,31400.0,70900.0,3600.0
nonelderly_childless_hh,top_1_percent,2000,463000.0,355200.0,32800.0,71600.0,3400.0
nonelderly_childless_hh,top_1_percent,2001,360800.0,278800.0,32600.0,46700.0,2600.0
nonelderly_childless_hh,top_1_percent,2002,308000.0,234900.0,30500.0,40000.0,2600.0
nonelderly_childless_hh,top_1_percent,2003,313100.0,220500.0,30600.0,58700.0,3300.0
nonelderly_childless_hh,top_1_percent,2004,376400.0,260500.0,31900.0,80500.0,3500.0
nonelderly_childless_hh,top_1_percent,2005,487300.0,328500.0,33100.0,121000.0,4600.0
nonelderly_childless_hh,top_1_percent,2006,500800.0,334900.0,32900.0,129400.0,3600.0
nonelderly_childless_hh,top_1_percent,2007,461500.0,326400.0,34000.0,98300.0,2800.0
nonelderly_childless_hh,top_1_percent,2008,391000.0,289900.0,34700.0,62700.0,3700.0
nonelderly_childless_hh,top_1_percent,2009,327600.0,243800.0,33900.0,46900.0,3000.0
nonelderly_childless_hh,top_1_percent,2010,350700.0,249100.0,33800.0,64100.0,3700.0
nonelderly_childless_hh,top_1_percent,2011,353400.0,252700.0,31600.0,65900.0,3200.0
nonelderly_childless_hh,top_1_percent,2012,433500.0,309300.0,32800.0,87700.0,3800.0
nonelderly_childless_hh,top_1_percent,2013,429700.0,308900.0,38600.0,77800.0,4400.0
nonelderly_childless_hh,top_1_percent,2014,479200.0,349600.0,39100.0,87000.0,3400.0
nonelderly_childless_hh,top_1_percent,2015,472000.0,344900.0,41000.0,82200.0,3800.0
nonelderly_childless_hh,top_1_percent,2016,474300.0,344000.0,41100.0,85700.0,3400.0
